# Excitonic eigen energies and oscillator strengths
#
# Momentum transfer Q=G+q in lattice cooridnates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian cooridnates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
# Energy scale  27.2113839
# E_shift : -0.1529638416064815E+02
#
#    Nr.                       E               E+E_shift             |Osc. Str.|      Re(Osc. Str. Res.)      Im(Osc. Str. Res.)
     464     58.9009771483064455     43.6045929876583003  0.4990482938931530E-04  0.4990482938931530E-04  0.0000000000000000E+00
     465     58.9290075445731389     43.6326233839249937  0.2263739725852230E-04  0.2263739725852230E-04  0.0000000000000000E+00
     466     59.1055453913069684     43.8091612306588232  0.4344245406140068E-04  0.4344245406140068E-04  0.0000000000000000E+00
     467     59.1586859632690434     43.8623018026208911  0.2575125149774563E-03  0.2575125149774563E-03  0.0000000000000000E+00
     468     59.2600199517445105     43.9636357910963653  0.1183268501263531E-03  0.1183268501263531E-03  0.0000000000000000E+00
     469     59.2750816920531207     43.9786975314049755  0.1701795376300650E-04  0.1701795376300650E-04  0.0000000000000000E+00
     470     59.3624237409711242     44.0660395803229790  0.2039645166896235E-03  0.2039645166896235E-03  0.0000000000000000E+00
     471     59.4068224380554568     44.1104382774073116  0.5908708337420625E-04  0.5908708337420625E-04  0.0000000000000000E+00
     472     59.4404537788346303     44.1440696181864851  0.9570701783228374E-05  0.9570701783228374E-05  0.0000000000000000E+00
     473     59.4954960815718508     44.1991119209237056  0.8297610867339648E-04  0.8297610867339648E-04  0.0000000000000000E+00
     474     59.5825710596176989     44.2861868989695537  0.2377446674446277E-04  0.2377446674446277E-04  0.0000000000000000E+00
     475     59.7735669773272917     44.4771828166791465  0.1756591673342493E-04  0.1756591673342493E-04  0.0000000000000000E+00
     476     59.9127291560512489     44.6163449954031037  0.9581717363303553E-04  0.9581717363303553E-04  0.0000000000000000E+00
     477     59.9549238653442984     44.6585397046961532  0.2619719374730199E-04  0.2619719374730199E-04  0.0000000000000000E+00
     478     60.1229778028020405     44.8265936421538953  0.7308900372694364E-04  0.7308900372694364E-04  0.0000000000000000E+00
     479     60.1741264527033266     44.8777422920551814  0.7149770994645439E-04  0.7149770994645439E-04  0.0000000000000000E+00
     480     60.2030009599019351     44.9066167992537899  0.1140058976833657E-03  0.1140058976833657E-03  0.0000000000000000E+00
     481     60.3706494468991721     45.0742652862510269  0.6292868587804020E-04  0.6292868587804020E-04  0.0000000000000000E+00
     482     60.4228292938841136     45.1264451332359684  0.1192433017738579E-03  0.1192433017738579E-03  0.0000000000000000E+00
     483     60.5480940855544318     45.2517099249062795  0.1784973428425970E-03  0.1784973428425970E-03  0.0000000000000000E+00
     484     60.7584231609117467     45.4620390002636015  0.5909559414234915E-03  0.5909559414234915E-03  0.0000000000000000E+00
     485     60.9081427843552561     45.6117586237071038  0.4444987412639790E-03  0.4444987412639790E-03  0.0000000000000000E+00
     486     61.0041655261633267     45.7077813655151814  0.3714890557555349E-03  0.3714890557555349E-03  0.0000000000000000E+00
     487     61.2703128549799416     45.9739286943317964  0.5369200602171344E-04  0.5369200602171344E-04  0.0000000000000000E+00
     488     61.3654731911411417     46.0690890304929965  0.7724918398501895E-05  0.7724918398501895E-05  0.0000000000000000E+00
     489     61.5347535123151630     46.2383693516670178  0.5323086060655872E-04  0.5323086060655872E-04  0.0000000000000000E+00
     490     61.7445449572247185     46.4481607965765662  0.4005596230908999E-04  0.4005596230908999E-04  0.0000000000000000E+00
     491     61.8824345056373488     46.5860503449892036  0.3802868955963105E-04  0.3802868955963105E-04  0.0000000000000000E+00
     492     61.9687206087002806     46.6723364480521354  0.1391173817964001E-04  0.1391173817964001E-04  0.0000000000000000E+00
     493     62.0368557872892481     46.7404716266411029  0.2685052677847027E-04  0.2685052677847027E-04  0.0000000000000000E+00
     494     62.0459587799240353     46.7495746192758901  0.3706852077209695E-04  0.3706852077209695E-04  0.0000000000000000E+00
     495     62.1290037967461686     46.8326196360980234  0.7360011586160017E-05  0.7360011586160017E-05  0.0000000000000000E+00
     496     62.2413555790206274     46.9449714183724822  0.1169411158297111E-04  0.1169411158297111E-04  0.0000000000000000E+00
     497     62.2903193148901622     46.9939351542420169  0.1669323733211847E-04  0.1669323733211847E-04  0.0000000000000000E+00
     498     62.3334190808001125     47.0370349201519673  0.3453485130012675E-05  0.3453485130012675E-05  0.0000000000000000E+00
     499     62.4226048437684753     47.1262206831203301  0.2146249361818296E-04  0.2146249361818296E-04  0.0000000000000000E+00
     500     62.5341245458322703     47.2377403851841251  0.8066400712873650E-05  0.8066400712873650E-05  0.0000000000000000E+00
     501     62.6521166814478860     47.3557325207997408  0.1152038319808049E-05  0.1152038319808049E-05  0.0000000000000000E+00
     502     62.6656592794562641     47.3692751188081189  0.8198865992976627E-05  0.8198865992976627E-05  0.0000000000000000E+00
     503     62.7644651498962602     47.4680809892481150  0.2789976322511385E-05  0.2789976322511385E-05  0.0000000000000000E+00
     504     62.8108391878391430     47.5144550271909978  0.4276318661108828E-05  0.4276318661108828E-05  0.0000000000000000E+00
     505     62.8567219317835182     47.5603377711353730  0.1915359577999900E-05  0.1915359577999900E-05  0.0000000000000000E+00
     506     62.8980825780966910     47.6016984174485458  0.1360559994268787E-05  0.1360559994268787E-05  0.0000000000000000E+00
     507     62.9125991349872606     47.6162149743391154  0.1691202280107864E-05  0.1691202280107864E-05  0.0000000000000000E+00
     508     62.9487650792948088     47.6523809186466636  0.5958469113700287E-05  0.5958469113700287E-05  0.0000000000000000E+00
     509     62.9680307979164127     47.6716466372682675  0.1477971790090049E-05  0.1477971790090049E-05  0.0000000000000000E+00
     510     62.9789379667566891     47.6825538061085439  0.5102493281648942E-06  0.5102493281648942E-06  0.0000000000000000E+00
     511     63.0166359482163116     47.7202517875681664  0.4275375402499547E-05  0.4275375402499547E-05  0.0000000000000000E+00
     512     63.0296692968176231     47.7332851361694779  0.3819979897119518E-05  0.3819979897119518E-05  0.0000000000000000E+00
     513     63.0649539688539207     47.7685698082057755  0.5628499386114646E-05  0.5628499386114646E-05  0.0000000000000000E+00
     514     63.0999051950921839     47.8035210344440387  0.4035729927422474E-05  0.4035729927422474E-05  0.0000000000000000E+00
     515     63.1393514905159563     47.8429673298678111  0.3040261509744343E-05  0.3040261509744343E-05  0.0000000000000000E+00
     516     63.1558395714239111     47.8594554107757659  0.6914830778745214E-05  0.6914830778745214E-05  0.0000000000000000E+00
     517     63.1911748800446276     47.8947907193964824  0.6644678770816092E-05  0.6644678770816092E-05  0.0000000000000000E+00
     518     63.2051845016426270     47.9088003409944818  0.1303452866600709E-05  0.1303452866600709E-05  0.0000000000000000E+00
     519     63.2156483278025618     47.9192641671544095  0.3657680311296916E-05  0.3657680311296916E-05  0.0000000000000000E+00
     520     63.3364120549974032     48.0400278943492580  0.3273823476785523E-05  0.3273823476785523E-05  0.0000000000000000E+00
     521     63.3699351861073410     48.0735510254591958  0.3492026340450579E-06  0.3492026340450579E-06  0.0000000000000000E+00
     522     63.3730427631466071     48.0766586024984619  0.1917371773431329E-04  0.1917371773431329E-04  0.0000000000000000E+00
     523     63.4128257491803424     48.1164415885321972  0.8275560384193702E-05  0.8275560384193702E-05  0.0000000000000000E+00
     524     63.5044480618112814     48.2080639011631362  0.5045908677458278E-05  0.5045908677458278E-05  0.0000000000000000E+00
     525     63.5747107717156936     48.2783266110675413  0.5731099214821125E-05  0.5731099214821125E-05  0.0000000000000000E+00
     526     63.6151931119526211     48.3188089513044758  0.1971516827759815E-05  0.1971516827759815E-05  0.0000000000000000E+00
     527     63.6448514589014351     48.3484672982532899  0.1239000474709873E-05  0.1239000474709873E-05  0.0000000000000000E+00
     528     63.6893670592673899     48.3929828986192447  0.1765081239507350E-05  0.1765081239507350E-05  0.0000000000000000E+00
     529     63.7872197725382435     48.4908356118900983  0.1008366809066186E-04  0.1008366809066186E-04  0.0000000000000000E+00
     530     63.7936999944366079     48.4973158337884627  0.4537659875619713E-05  0.4537659875619713E-05  0.0000000000000000E+00
     531     63.8165430809170857     48.5201589202689405  0.1025883567569405E-04  0.1025883567569405E-04  0.0000000000000000E+00
     532     63.8767657438053362     48.5803815831571910  0.6478871282316539E-05  0.6478871282316539E-05  0.0000000000000000E+00
     533     64.0348246810166444     48.7384405203684921  0.6599081952679291E-05  0.6599081952679291E-05  0.0000000000000000E+00
     534     64.1229529167014505     48.8265687560533053  0.6123436811093723E-05  0.6123436811093723E-05  0.0000000000000000E+00
     535     64.2745288068432217     48.9781446461950694  0.1932301374084553E-04  0.1932301374084553E-04  0.0000000000000000E+00
     536     64.3978654723907766     49.1014813117426314  0.6785776521107696E-05  0.6785776521107696E-05  0.0000000000000000E+00
     537     64.4375105410615276     49.1411263804133753  0.5111525556317781E-05  0.5111525556317781E-05  0.0000000000000000E+00
     538     64.8024494447287651     49.5060652840806199  0.1472246040447668E-04  0.1472246040447668E-04  0.0000000000000000E+00
     539     65.3645275497454179     50.0681433890972656  0.1907381704098597E-04  0.1907381704098597E-04  0.0000000000000000E+00
     540     65.9500561651063180     50.6536720044581656  0.3282227454659847E-04  0.3282227454659847E-04  0.0000000000000000E+00
